mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_mean_40,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,mfcc_std_40,label,filename
-338.59763,179.44489,-40.79439,1.8826703,5.512647,15.241598,-1.021959,3.677057,2.8531735,5.0674996,-0.5380571,4.781313,1.309604,4.7245317,2.5336578,2.3529608,-0.27209777,0.996099,-1.1576493,2.4112728,-0.2802541,1.620204,-2.866973,0.104844056,-2.7549014,0.3683961,-2.6273603,-0.19604813,-3.6554334,-1.1162119,-3.4584715,-0.7667005,-2.891952,-0.20073597,-1.8638332,0.60633194,-1.4881549,0.243735,-2.0565984,-0.23778287,128.89258,40.884426,19.696375,12.172631,11.286979,7.924177,6.5518355,6.117886,5.046581,4.6634574,4.0660114,3.736278,3.6680539,3.6658409,3.5950897,3.8484988,3.520097,3.7161164,3.702709,3.6228807,4.193265,3.0855136,3.304444,3.3345037,3.1461513,3.1556034,3.2711883,3.4251323,3.281096,4.4325304,3.0862951,3.4544096,3.0684874,3.7867699,3.2669864,3.2685041,3.1778035,3.0141685,3.7104008,3.989359,no_pest,861814__sdcsdcsa__cyber-wind.wav
-378.0107,178.17615,-39.776188,2.0723166,5.8842044,15.056696,-0.8144751,3.7824934,3.0479317,5.216785,-0.1538709,4.8852077,1.5216433,4.965964,3.238811,2.7981782,0.2647136,1.0044026,-1.1258043,2.1137028,-0.005839792,1.551904,-2.8654454,-0.032968808,-2.6865258,0.35311797,-2.5371659,-0.38863426,-3.592838,-1.404667,-3.3767729,-0.9061514,-2.8576813,-0.3058289,-1.6988993,0.39001867,-1.5542665,0.12136972,-1.8144324,-0.20747153,125.19318,40.722908,20.782303,11.8859,11.47141,7.8242927,6.636131,6.4883466,5.220991,4.7880883,4.6358805,3.5985897,4.2729526,4.0380354,4.1239376,3.8333762,3.6126761,3.6402087,3.8908274,3.844251,4.438656,3.5991483,3.5999732,3.594712,3.3591034,3.3772027,3.687186,3.5903258,3.691795,4.51496,3.3556538,3.4096475,3.1407905,3.920866,3.5230339,3.3608718,3.425554,3.3770459,3.89938,4.3349676,no_pest,861814__sdcsdcsa__cyber-wind_aug_fast.wav
-220.2127,80.91732,5.2108064,-10.658929,6.91868,10.163968,3.4380841,1.1927918,3.1584525,3.5265296,2.0546863,1.8861036,2.8296864,3.179541,2.576754,1.7988812,0.9888308,0.1830456,0.23790456,0.75879264,0.49002576,-0.35392648,-1.0677235,-1.18621,-1.0916854,-0.9378703,-1.072528,-1.3034117,-1.61617,-1.6532218,-1.6287353,-1.4926153,-1.1723431,-0.9438351,-0.8013181,-0.71610355,-0.78839564,-0.5908131,-0.59353024,-0.7447279,41.298504,33.99446,10.616855,8.243288,9.094481,6.794731,4.5204887,4.5628433,3.8665342,3.714499,3.357235,3.372527,3.3210437,3.2472937,3.2843974,3.1763203,3.139042,3.3143988,3.3496058,3.453196,3.2279136,3.020286,3.013267,2.9130683,2.8420203,2.9810472,2.9202147,2.9732401,2.8775473,2.930177,2.9260652,2.9515855,3.034154,3.0070682,2.9558246,2.9591775,2.804325,2.800322,2.6930742,2.6397192,no_pest,861814__sdcsdcsa__cyber-wind_aug_noise.wav
-394.59512,192.887,-37.437984,3.455537,-2.7776194,19.890032,-1.6925225,7.055698,-1.6378155,10.124734,-2.6662939,6.270274,-0.9021984,5.4456444,0.60885847,6.060074,-0.2831449,4.163133,-1.7536238,1.2813059,-0.70060116,1.8698717,1.1622871,-0.012795569,0.23551416,-1.9347863,-0.04110014,-2.0904212,0.82217526,-2.1493669,0.2679147,-3.0510986,-0.42591262,-3.2293146,-0.5034633,-3.1608582,-0.4489658,-2.0426228,0.40235454,-1.1535707,122.97454,41.44836,23.389942,13.300756,11.490398,8.732686,7.2149024,7.456626,7.284918,4.7468615,4.658217,4.5986323,4.2250924,4.3689623,4.5809636,3.581655,4.048373,4.219571,3.9467967,4.3084455,4.0167856,4.0280986,4.0948544,4.0150533,3.298278,3.3856344,3.4857645,3.363808,3.4934886,3.9647517,3.69481,3.4327872,3.7751422,3.1683068,3.458403,3.54445,3.8467066,3.3564515,3.7295403,3.8642592,no_pest,861814__sdcsdcsa__cyber-wind_aug_pitchdown.wav
-365.82263,168.87633,-46.508087,7.5613084,9.045271,14.178126,-2.8902462,6.2508125,2.919272,3.9829178,0.4739209,6.5821686,1.2782466,5.7288013,-0.7109995,1.4478376,-0.87648207,1.9975412,0.33530092,1.1388196,-2.7029748,-1.3060594,-2.655568,-0.31783032,-3.1011813,-1.3646369,-3.971133,-1.6552595,-2.9532614,-0.28371477,-2.009446,0.51240057,-1.7152268,0.32792506,-2.8427854,-0.8205888,-3.2414088,-1.1545546,-3.6704524,-1.7515733,128.95963,37.95998,20.510973,12.299885,11.590425,7.6667824,7.6980805,5.8125625,4.9909296,4.3907185,5.1591344,4.3568416,4.48967,3.858952,4.136438,4.2748637,4.290498,4.3824263,4.4054046,3.9135513,3.8891273,3.9797292,3.6715994,3.814274,3.7973692,4.016746,3.711084,5.0107155,3.6126447,4.0164137,3.8003144,4.1297836,3.7290561,3.9704075,4.091897,4.5617046,3.7990797,3.9489038,3.9404469,4.0046935,no_pest,861814__sdcsdcsa__cyber-wind_aug_pitchup.wav
-377.5772,178.02669,-40.32585,1.9699559,5.7315803,15.239193,-0.5563649,3.9364872,3.1606317,5.4166527,-0.13728142,4.85681,1.5733551,4.735705,2.7540162,2.6245184,0.024023097,0.9644046,-1.048365,2.5131967,-0.27407336,1.7244717,-2.6372316,-0.002385621,-2.8324199,0.31882423,-2.6711175,-0.48146573,-3.7690287,-1.1183889,-3.2018423,-0.5885847,-2.712585,-0.38610712,-1.9871805,0.479753,-1.4754317,0.31710833,-1.6451225,0.14051457,126.81088,40.46609,20.597347,11.910325,11.696633,7.8878794,7.0531254,6.1392884,5.639141,4.641585,4.626077,4.198358,4.1646204,4.0848103,4.0246077,4.113516,3.9121869,4.0500617,4.103934,4.049993,4.555419,3.5564497,4.028367,3.7634902,3.7311785,3.6301022,3.773398,3.7974212,3.839428,4.814743,3.625563,3.9219756,3.6104484,4.2679615,3.5789142,3.5904722,3.688063,3.403721,4.017852,4.3338213,no_pest,861814__sdcsdcsa__cyber-wind_aug_slow.wav
-129.9149,39.483543,-17.189995,6.838071,-5.181159,3.6921186,-1.4965725,2.7819035,-2.4447577,-0.12609786,-3.6541855,2.3656664,-1.9803028,2.7007902,-2.8715687,1.8493448,-1.7989824,2.615639,-1.3718122,2.5915837,-1.8638551,2.0024168,-1.926224,2.4292254,-1.3786106,2.2316175,-1.714311,2.186265,-1.5308568,2.0642982,-1.4706326,1.8910626,-1.2542894,2.1467786,-1.2847258,2.052569,-1.1931363,1.9195304,-1.1544032,1.9189111,25.220293,4.673376,5.4599285,4.0048923,3.7086697,3.584036,3.529351,3.4125407,3.3001854,3.211211,3.2409642,3.244574,3.1313019,3.0912886,3.127214,3.1249313,3.1132624,3.1713386,3.074841,3.021953,3.0783484,3.0390315,3.0552227,3.009214,2.9504585,2.977046,2.9438558,2.9409935,2.8823493,2.8483443,2.9256537,2.9044755,2.8503807,2.8876073,2.8362474,2.797768,2.792916,2.743404,2.773034,2.8013322,no_pest,862313__newlocknew__rain_rain-in-the-parkdrops-on-leavesgrasswalking-path.wav
-170.66335,38.66246,-17.119053,6.951527,-5.0374484,3.7673335,-1.4843773,2.736024,-2.493411,-0.0890085,-3.5689359,2.386308,-1.9033931,2.7544606,-2.8946455,1.8302562,-1.7900037,2.7019663,-1.3640183,2.61312,-1.7576299,2.128973,-1.9498054,2.3255184,-1.4074036,2.3064988,-1.6584344,2.1831093,-1.4621245,2.0630066,-1.5035537,1.8706785,-1.300448,2.0680254,-1.2838036,2.0884547,-1.2275262,1.8432587,-1.0966948,1.9756353,24.174528,4.74723,5.5260034,4.138948,3.8801026,3.7912297,3.760764,3.7423744,3.6405067,3.534369,3.5699017,3.5719967,3.4992502,3.4833946,3.4892418,3.4740572,3.4752986,3.5120015,3.46563,3.3709643,3.411421,3.3913136,3.354285,3.334209,3.2583866,3.2935677,3.225458,3.316273,3.2791781,3.2878957,3.2751112,3.1683984,3.1923082,3.1348708,3.13071,3.138758,3.1562176,3.0690038,3.1211889,3.15176,no_pest,862313__newlocknew__rain_rain-in-the-parkdrops-on-leavesgrasswalking-path_aug_fast.wav
-127.26518,37.128967,-15.436012,5.477719,-4.0075054,2.683455,-0.5969582,1.9115022,-1.59837,-0.9180982,-2.8186374,1.5302229,-1.1441401,1.8443993,-2.0267322,1.0193895,-1.0029441,1.8066106,-0.5731357,1.7925564,-1.0725834,1.2182369,-1.1516184,1.6651429,-0.6151818,1.4646198,-0.9636753,1.4323334,-0.7958822,1.325349,-0.75642335,1.1752456,-0.5537273,1.4348748,-0.58763206,1.3656685,-0.5150655,1.2241375,-0.49242747,1.2345383,20.255896,4.967131,5.558586,3.943809,3.712581,3.5419066,3.510617,3.3969517,3.3025393,3.1759458,3.2182252,3.2290227,3.1111202,3.1005,3.1097784,3.1113288,3.095493,3.1620767,3.0671182,3.020337,3.0682163,3.036369,3.0508566,3.0053422,2.9393182,2.9760447,2.9409475,2.947077,2.8893301,2.8518617,2.9270523,2.8969395,2.8606174,2.8808656,2.8291478,2.79295,2.7922387,2.7382736,2.782814,2.7997496,no_pest,862313__newlocknew__rain_rain-in-the-parkdrops-on-leavesgrasswalking-path_aug_noise.wav
-189.30937,69.9361,-44.37199,33.73414,-31.523594,28.611254,-26.897268,27.395277,-24.79819,23.80794,-25.729055,21.231535,-21.376947,19.581072,-17.462248,15.791082,-14.901691,13.023422,-11.390505,10.477537,-7.9343743,7.5024443,-5.4196486,4.220962,-2.8631878,2.1197627,-0.41737127,-0.24899799,1.5506485,-1.7802781,3.0407012,-3.1006784,4.144435,-4.3361473,5.0695047,-4.749755,5.45747,-5.0188556,5.6753483,-4.9033465,23.797031,4.8254075,5.656952,4.09832,4.0258985,3.7853303,3.8223965,3.6855552,3.7633016,3.5689952,3.6871738,3.5125937,3.5919921,3.48548,3.4728012,3.517794,3.4673157,3.4102228,3.4664688,3.4838696,3.3732953,3.3573723,3.3500352,3.3793907,3.3928154,3.2918673,3.2245367,3.2937407,3.199691,3.2286184,3.1748643,3.1086867,3.1531825,3.1672478,3.152484,3.1951694,3.158596,3.0192978,3.025938,3.1029065,no_pest,862313__newlocknew__rain_rain-in-the-parkdrops-on-leavesgrasswalking-path_aug_pitchdown.wav
-171.30757,34.26353,-17.271967,7.118135,-5.0856433,4.646214,-2.054466,2.0872414,-3.892531,-0.28195488,-1.7882682,2.5323205,-1.8530856,1.5041729,-2.536516,2.8278067,-1.2087804,2.6537037,-1.6385602,1.8385137,-1.8639067,2.2313411,-1.1663386,2.2945487,-1.7460581,1.9694552,-1.3823377,2.0075164,-1.381504,2.216827,-1.2914184,2.3254282,-1.4196072,2.0327933,-1.1995203,1.987212,-1.1605904,1.9638474,-1.2033181,1.931973,24.645864,4.955613,5.773588,4.428786,4.1724043,4.031646,4.0092316,3.9129817,3.8377204,3.7976544,3.7908778,3.800839,3.750713,3.7099364,3.7393196,3.7009068,3.7481,3.6439102,3.6446714,3.7041228,3.6089683,3.6146798,3.5598948,3.5694823,3.5641844,3.520829,3.5483284,3.4918509,3.4962852,3.4454765,3.4570756,3.4276116,3.408365,3.385245,3.436348,3.39092,3.3277738,3.3157368,3.3627427,3.336549,no_pest,862313__newlocknew__rain_rain-in-the-parkdrops-on-leavesgrasswalking-path_aug_pitchup.wav
-169.72719,38.18332,-17.220884,7.007348,-5.160264,3.6120749,-1.5369318,2.781999,-2.477138,-0.1551695,-3.6593988,2.4218264,-1.9818248,2.6575215,-2.863113,1.8573095,-1.8014274,2.5461137,-1.3268886,2.6811597,-1.8313296,1.972955,-2.0095623,2.4228866,-1.3615614,2.2007372,-1.7497941,2.2108798,-1.5612223,2.0518272,-1.3848447,1.9263614,-1.1869528,2.1670926,-1.2893884,2.037354,-1.2006876,1.9347723,-1.1901845,1.8649646,24.580503,4.963945,5.646416,4.404331,4.1315813,3.9841273,3.9401681,3.8971112,3.7915847,3.778078,3.7707007,3.791283,3.637765,3.6167715,3.6147249,3.6731172,3.6518617,3.6861506,3.5938675,3.5564864,3.6115794,3.5651896,3.5465653,3.5735884,3.5266876,3.5051165,3.5105948,3.4807458,3.3732047,3.3605783,3.4300232,3.4064221,3.3766797,3.4132233,3.3585265,3.358509,3.3044322,3.2412634,3.2350147,3.2851257,no_pest,862313__newlocknew__rain_rain-in-the-parkdrops-on-leavesgrasswalking-path_aug_slow.wav
-395.2401,155.59479,19.980179,19.978952,14.5735445,9.97773,10.622431,9.12636,6.6810346,5.7397623,1.1464375,2.2370298,4.0638914,2.9837635,2.0358255,2.6000915,3.2406714,3.1547906,0.5696887,0.2655603,1.1926618,-0.19649486,-0.8649127,0.6415835,0.6259967,0.18089843,0.79645985,-0.44244653,-1.4274831,-0.8360132,-0.9757377,0.78183645,1.9321744,0.7867919,-0.14913972,-0.9262328,-1.4628288,-0.35468763,-0.45230463,-0.2648843,48.638145,31.21163,13.17715,8.332347,6.1387367,5.621034,5.483438,5.3465123,5.4682217,5.078958,5.2547684,4.542011,4.694077,4.414499,4.5423064,4.222882,4.1399555,3.935147,4.1407366,4.011139,4.071871,4.217175,3.9245913,3.8064876,3.715045,3.7859316,3.852003,3.9201813,3.6643958,3.6389782,3.6400268,3.7280755,3.682483,3.6371415,3.5071635,3.2881079,3.3616493,3.5347605,3.373081,3.5247676,no_pest,862545__kevp888__260709_160607_fr_air_force_parade_rehearsal_over_suburbs.wav
-438.60797,157.89795,16.98928,21.964434,13.016401,10.945463,10.010875,9.450982,6.5099792,6.001821,1.0044616,2.5126672,4.078323,3.2284439,2.126427,2.7393456,3.2114596,3.4026442,0.7687193,0.5745084,1.3385051,0.060735695,-0.7079624,0.7196864,0.74900895,0.4959506,1.0142076,-0.4197852,-1.5700194,-0.8848833,-1.1042624,0.75397295,1.7678205,0.7179808,-0.24738674,-1.1052601,-1.7454743,-0.37077898,-0.6948304,-0.4911231,50.0378,31.5064,12.830557,8.158072,6.4964943,5.7992864,5.657312,5.6071677,5.8923297,5.4480577,5.4156766,4.7757497,4.9958897,4.620764,4.896266,4.5885706,4.4795947,4.2381105,4.3367877,4.2553983,4.23047,4.419791,4.1484046,4.130181,4.1668634,4.1374655,4.1227074,4.0002875,3.8850381,4.025563,3.9134846,3.9650955,3.8922956,3.7635381,3.6830647,3.520837,3.6241255,3.7287643,3.6054275,3.7306488,no_pest,862545__kevp888__260709_160607_fr_air_force_parade_rehearsal_over_suburbs_aug_fast.wav
-267.59433,54.17065,34.777172,19.70802,13.401033,10.852693,9.458172,8.366391,6.8678126,4.679636,2.9443204,2.6413577,2.953761,2.8457422,2.6204863,2.7224698,2.7892761,2.13305,1.2652981,0.846954,0.5091656,0.011428717,-0.11104199,0.2271752,0.48281017,0.36309138,-0.029634101,-0.45029798,-0.7989583,-0.7971891,-0.36629924,0.53709245,0.9542545,0.61079985,-0.03468522,-0.6072589,-0.83850807,-0.5498946,-0.4943086,-0.38991648,22.003138,23.062675,10.788076,5.790346,4.816042,4.415329,4.6915717,4.528847,4.56586,4.3072762,4.2660303,3.9536815,3.8591108,3.7185867,3.8482726,3.6928267,3.5546808,3.5802693,3.55484,3.548112,3.5944865,3.548322,3.52833,3.4951184,3.4424536,3.4108312,3.4705932,3.515557,3.4462807,3.45852,3.3132956,3.3257818,3.3630288,3.3395288,3.302455,3.2523494,3.2667596,3.2065837,3.202782,3.2283866,no_pest,862545__kevp888__260709_160607_fr_air_force_parade_rehearsal_over_suburbs_aug_noise.wav
-448.77512,159.46738,19.792324,23.00327,13.638224,11.076566,8.708384,10.117368,6.7440267,8.0011635,3.9323792,1.4337926,2.6257503,3.4869328,2.5074704,1.9412651,2.0118535,3.2933874,3.6258278,1.2970576,0.83942026,1.7305923,0.92123574,-0.5148176,0.17962287,0.30212417,-0.37836814,0.6252871,1.0670834,0.15502593,0.45737135,-0.9947825,-1.6953781,-0.7600488,0.2980747,0.7297217,1.804808,0.5451243,-0.077793926,-0.39089695,48.2833,31.546827,13.377445,8.312067,7.0674405,5.8388195,5.627074,5.6749783,5.271161,5.3279276,5.214327,5.2994184,4.694966,4.8521056,4.632531,4.628347,4.2451377,4.1505075,4.102507,4.4836864,4.0039744,4.117415,4.4356875,4.1488743,3.9184408,3.938,3.8574953,3.924108,3.8673441,3.9790318,3.907601,3.8153365,3.7320867,3.6461413,3.6654778,3.6346283,3.6926038,3.6007197,3.6069758,3.7203155,no_pest,862545__kevp888__260709_160607_fr_air_force_parade_rehearsal_over_suburbs_aug_pitchdown.wav
-427.29663,155.35374,14.538109,21.298544,12.795212,11.407155,11.08349,8.376308,5.3615127,3.1190956,0.64560777,4.658467,3.6827857,2.5532014,2.4682403,3.199644,1.9904209,0.23015317,-0.4687104,1.1405296,-0.5141204,-0.030029027,1.1315743,0.3399636,-1.0322368,-0.47500485,-1.7122855,-0.36708102,0.97070605,1.0445083,0.9267883,-0.59371865,-2.1526551,-0.88590163,-0.6249646,0.26715162,-0.36138093,-1.1377105,-0.79514354,-0.7777103,51.11139,31.022615,13.143486,8.21419,6.450451,5.876967,5.9304276,6.0525165,5.9570208,5.61878,5.195667,5.2902966,5.2020435,5.1002407,4.713852,4.746959,4.5636916,4.4692492,4.6022854,4.5672154,4.7983527,4.5706487,4.5354924,4.2914586,4.42854,4.2880445,4.230573,4.310819,4.113223,4.4262247,4.39931,4.2110615,4.0847425,3.8929033,3.8115795,4.0594616,4.1967797,4.4350533,4.5480695,4.6662564,no_pest,862545__kevp888__260709_160607_fr_air_force_parade_rehearsal_over_suburbs_aug_pitchup.wav
-430.6777,149.43129,23.652763,17.777672,15.759052,9.794966,10.7937355,9.399991,6.9153795,5.824546,1.4958032,2.183671,4.1174994,2.8510559,2.0502355,2.4913478,3.2857955,3.2103,0.6714355,0.25328052,1.3490969,-0.08678056,-0.81421447,0.6547135,0.7500451,0.34516358,0.95425034,-0.35907012,-1.33238,-0.87269753,-0.86565274,0.7893622,1.8018796,0.772384,-0.11941423,-1.0498335,-1.539247,-0.5910271,-0.4710781,-0.35743397,46.761955,30.886272,13.94299,8.450394,6.301428,5.717579,5.540575,5.5420594,5.8392935,5.2850747,5.423371,4.8371105,4.9220257,4.7382035,4.7097483,4.572227,4.4851227,4.369729,4.4965897,4.321804,4.4401073,4.585848,4.2920246,4.088066,4.0801144,4.2191396,4.2399793,4.2945356,4.068119,3.9861767,3.989269,4.163524,4.0998774,4.020082,3.9313676,3.7560077,3.8601751,3.998695,3.7847848,3.9571707,no_pest,862545__kevp888__260709_160607_fr_air_force_parade_rehearsal_over_suburbs_aug_slow.wav
-182.88191,83.60403,-47.389988,38.022118,-49.531193,12.39931,-33.726486,-5.751304,-17.896694,-0.56145906,-8.39711,-1.8707608,0.021442901,-9.757745,-0.78597915,-5.947905,-6.48802,-1.3935744,-5.149207,3.2953005,-4.995576,3.1139276,-6.729256,-0.86953104,-7.117728,0.6728014,-3.5261257,-3.1826785,-3.9261386,-2.1410913,-3.6359458,-2.6403754,-4.842472,-2.134018,-2.3753493,1.632332,-4.474866,-1.2929207,-4.2714486,-0.16762488,19.912663,15.254321,13.09218,13.349038,11.676498,8.862318,9.2368,7.2460585,6.229436,6.447969,5.7763987,5.917822,5.7971277,6.188254,5.7250247,5.2999725,5.4596305,4.821279,4.91281,4.6623545,4.693436,4.6114025,5.037082,4.73074,4.6159005,4.579667,4.407034,4.561566,4.7270546,4.8269796,4.78171,4.55381,4.7298517,4.6156015,4.9389343,4.8576803,4.625403,4.621408,4.6706424,4.414911,no_pest,862557__kb7clx__pseudobinaural-old-time-casino-ambience-from-optical-sounds1.wav
-221.14027,81.88472,-46.99019,37.154816,-49.671516,12.155388,-34.11412,-5.7724576,-18.046064,-0.37275285,-8.37548,-1.4983925,-0.11629081,-9.419505,-0.7582972,-5.770123,-6.555819,-1.3586643,-5.2109222,3.3755393,-5.042616,3.3147829,-6.6989202,-0.77533346,-7.025752,0.96911526,-3.4733617,-3.1176443,-4.0396605,-2.058568,-3.7405038,-2.6575527,-4.8240495,-1.8474085,-2.3819575,1.7037996,-4.549221,-1.2367606,-4.274428,0.0015633858,18.529573,14.298852,12.466429,12.784823,11.266263,8.782359,8.986481,7.1191306,6.3008423,6.4869757,5.7455764,5.678235,5.6896625,6.093055,5.546247,5.303866,5.467418,4.85582,4.9875307,4.9184566,4.8836765,4.734018,5.1477485,4.8565483,4.812102,4.750129,4.6217422,4.6590157,4.784855,4.7720246,4.7939377,4.6208787,4.71971,4.6155186,4.979878,4.9122167,4.6135716,4.636059,4.6395073,4.358923,no_pest,862557__kb7clx__pseudobinaural-old-time-casino-ambience-from-optical-sounds1_aug_fast.wav
-159.00337,54.196636,-18.963478,13.757792,-26.366615,-5.238797,-17.746843,-16.221346,-8.498522,-5.5625005,-3.8848717,-2.8485203,1.3589878,-8.6483755,-0.3480233,-5.053891,-5.186517,-1.6698362,-2.640916,1.6594169,-1.4410057,0.7168592,-2.7733293,-3.2143524,-3.4927757,-1.2935232,-0.66395414,-4.320599,-1.7724471,-2.7397032,-1.9574556,-2.9561627,-3.2972336,-2.521218,-0.74551255,0.8962519,-2.526671,-2.125069,-2.210701,-1.1919796,16.083248,10.850221,9.998376,10.746102,9.283023,7.1006594,7.921217,6.4530044,5.5678186,5.842698,5.1872144,5.261334,5.132049,5.347348,4.951948,4.766923,4.8430223,4.4361477,4.531632,4.376614,4.4764004,4.331096,4.6544046,4.456757,4.421463,4.286076,4.244763,4.325051,4.482438,4.583033,4.651867,4.3264103,4.5101957,4.4552107,4.7545567,4.751768,4.4331727,4.474681,4.4917974,4.2993693,no_pest,862557__kb7clx__pseudobinaural-old-time-casino-ambience-from-optical-sounds1_aug_noise.wav
-236.69965,107.39895,-64.95885,56.611008,-54.649067,18.470406,-31.104784,-5.4016404,-20.895546,-3.3280644,-8.978154,-3.990292,-1.6860046,0.4473886,-10.470981,5.5074224,-12.03054,1.6439096,-9.359214,-0.32830262,-3.0418344,-1.7720318,1.462276,-2.211744,0.5863069,-6.774785,-1.4507554,-2.686373,-1.5637001,-3.996526,-1.712556,-4.2125754,-0.1748377,-3.9918816,-0.7036774,-7.199686,-0.30514553,-3.3691616,0.7945591,-2.8759968,18.137222,13.634564,11.647148,12.109382,10.170454,7.473457,7.5724525,7.6867127,6.9909515,7.6754346,7.274522,6.9736934,6.910999,5.9595838,5.7812133,5.807962,5.176093,5.213029,4.887828,4.92283,4.5937653,4.544341,4.5414996,4.714981,4.6886935,4.8661795,4.5887938,4.591434,4.3770227,4.560653,4.4965453,4.3378997,4.7790294,4.348831,4.4467745,4.593348,4.359478,4.5877547,4.6316,4.6856823,no_pest,862557__kb7clx__pseudobinaural-old-time-casino-ambience-from-optical-sounds1_aug_pitchdown.wav
-212.43312,64.47091,-37.16195,22.572498,-47.49318,8.099611,-38.211548,-0.32118738,-18.296732,5.394363,-13.3473015,5.284275,-12.73544,-3.6053731,-5.2258162,-6.764684,-1.5496061,-1.9888672,-0.12580791,-3.0367684,-3.7070515,-4.3847523,-5.4579835,-1.420473,-3.5326586,-2.2248478,-8.17661,-0.079323485,-6.4627957,-0.78253233,-5.397238,0.59961116,-3.5659952,0.44176695,-6.3426404,-1.7168336,-2.3105915,-0.27406764,-3.653918,-1.3474137,18.340914,13.21829,12.244323,11.9991865,10.1384,9.145906,9.279339,7.221655,7.5812397,6.4257197,6.1419425,5.9209595,6.0740767,5.516835,5.4338155,5.56918,5.350065,5.3580937,5.3562236,5.322378,5.29238,5.4704704,5.23219,4.9064584,5.094788,4.9858165,5.177114,5.0769606,5.282481,5.296202,5.5783577,5.403412,5.334771,5.1141515,5.1230545,4.867136,4.7805495,4.931745,4.9058895,4.6372037,no_pest,862557__kb7clx__pseudobinaural-old-time-casino-ambience-from-optical-sounds1_aug_pitchup.wav
-221.01108,81.35904,-47.12491,37.602238,-49.36003,12.270267,-33.740376,-5.835014,-17.97792,-0.3826113,-8.362013,-1.6755232,0.0072031696,-9.773862,-0.92403454,-5.9959016,-6.561067,-1.4197638,-5.1290703,3.3324597,-5.0581093,3.0380368,-6.839595,-0.9851432,-7.0383973,0.82833284,-3.5404267,-3.1734178,-3.9810503,-2.1652036,-3.6864874,-2.5015907,-4.7581162,-2.0364738,-2.4311972,1.5487937,-4.5239,-1.3585472,-4.255268,-0.121898875,19.003572,14.644403,12.899407,13.090427,11.520768,8.953655,9.15535,7.4136653,6.5267596,6.5423965,5.8668814,6.040728,6.077079,6.3694124,5.8797126,5.4894495,5.6582384,5.1603293,5.299857,4.86495,4.965776,4.8916407,5.380658,4.9625916,4.9341874,4.8537335,4.7237062,4.846978,4.96019,5.0129194,5.019512,4.9299397,4.982585,4.7598224,5.116367,5.03646,4.8894153,4.884996,4.8535895,4.635294,no_pest,862557__kb7clx__pseudobinaural-old-time-casino-ambience-from-optical-sounds1_aug_slow.wav
-353.19034,110.0686,3.0528245,25.141212,4.9749446,18.231575,-3.1281428,12.73295,-2.9020114,7.467498,-3.6197817,4.0317364,-2.9471571,1.5013489,-1.4033288,-0.18772385,-0.6355824,0.027941916,-1.0927845,-0.60705364,-0.44544652,-0.35074562,-0.7836154,-0.19485117,-0.34098616,-0.294836,-0.3215529,-0.5071415,-0.8577929,-0.722215,-0.07537495,-0.4559442,-0.07960056,-0.33996245,-0.3420069,-0.9852135,-0.57962006,-0.86725885,-0.30509079,-0.539706,69.521484,37.984116,14.982854,6.1856713,5.2869368,4.177525,4.268327,3.9550457,4.0704565,3.6873357,3.7852435,3.4898481,3.462456,3.4794447,3.495821,3.2972307,3.2500255,3.1244454,3.2610843,3.3019795,3.2135975,3.0597897,3.0952547,3.0899868,3.1253462,3.017567,3.0768764,2.7621913,2.8030393,2.9791303,2.9689543,3.0356889,3.1144009,2.8295007,2.9660637,2.848382,2.9367177,2.9556208,2.8490725,2.7716305,no_pest,863459__robo9418__thunder-strike.wav
